=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-4-12_11-47-7
====================================================================================
11:47:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5536.168457, 74.000023, 3245.816406>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5535.872559, 74.000000, 3245.511719>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5535.641602, 74.000008, 3245.275146>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5535.458984, 74.000008, 3245.090820>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5535.317383, 74.000023, 3244.946777>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5534.510742, 74.000023, 3244.153076>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5533.984375, 74.000000, 3243.627197>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5533.650391, 73.999992, 3243.293457>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5533.430664, 74.000008, 3243.074463>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5533.282715, 73.999992, 3242.925781>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5532.747070, 74.000000, 3242.385498>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5532.461914, 74.000008, 3242.090088>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5532.313965, 74.000015, 3241.936523>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5531.090820, 73.999977, 3240.726074>)
12:18:6 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5530.509277, 73.999962, 3240.145020>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5530.246094, 74.000000, 3239.882568>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5529.544922, 74.000000, 3239.175537>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5529.261230, 74.000000, 3238.885010>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5529.150391, 74.000008, 3238.772217>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5527.810547, 74.000008, 3237.438721>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5527.349609, 74.000008, 3236.977295>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5526.315430, 74.000000, 3235.936279>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5526.004395, 74.000000, 3235.621338>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5525.917480, 74.000008, 3235.532959>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5524.401367, 73.999985, 3234.020508>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5524.061523, 74.000031, 3233.680664>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5522.800781, 73.999992, 3232.409912>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5522.582520, 74.000015, 3232.188721>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5522.528809, 73.999992, 3232.132568>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5522.479980, 73.999962, 3232.077393>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5522.068848, 73.999992, 3231.653076>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5521.746094, 74.000008, 3231.331787>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5521.411133, 74.000008, 3230.998779>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5521.024902, 73.999992, 3230.615479>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5520.666016, 74.000008, 3230.255615>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5520.111328, 74.000015, 3229.700195>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5519.632813, 74.000000, 3229.217285>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5519.233398, 74.000023, 3228.813232>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5518.890625, 73.999954, 3228.467529>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5518.612305, 74.000031, 3228.186279>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5518.000977, 74.000000, 3227.574463>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5517.568848, 74.000008, 3227.129883>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5517.267578, 74.000015, 3226.816895>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5516.627441, 74.018997, 3226.107178>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5516.238281, 74.031708, 3225.646729>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5515.426270, 74.050903, 3224.797852>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5515.010742, 74.091515, 3224.353027>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5514.788574, 74.119339, 3224.113037>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5514.655762, 74.137009, 3223.967529>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5514.579590, 74.149895, 3223.875977>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5513.915039, 74.255333, 3223.150391>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5513.624023, 74.303528, 3222.812012>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5513.501465, 74.324379, 3222.663330>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5513.434570, 74.335442, 3222.585693>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5513.391602, 74.343346, 3222.531982>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5512.538574, 74.482391, 3221.653320>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5512.250000, 74.530235, 3221.347656>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5511.511719, 74.634605, 3220.539795>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5511.279297, 74.650681, 3220.274170>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5511.215332, 74.654663, 3220.201172>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5510.755859, 74.681900, 3219.657471>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5510.659668, 74.687637, 3219.537842>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5509.470215, 74.740700, 3218.251221>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5509.262695, 74.741592, 3218.020508>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5509.229004, 74.741745, 3217.982422>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5509.015625, 74.743095, 3217.733398>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5508.893066, 74.743683, 3217.595459>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5508.762207, 74.744141, 3217.451660>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5508.625977, 74.744553, 3217.304932>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5508.493652, 74.745049, 3217.158936>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5507.911133, 74.747093, 3216.516113>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5507.417480, 74.746666, 3215.953125>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5506.993652, 74.743118, 3215.469482>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5506.641113, 74.740112, 3215.070801>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5506.219238, 74.736176, 3214.604980>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5505.914063, 74.733841, 3214.250732>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5505.680664, 74.721848, 3213.978027>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5505.501953, 74.708862, 3213.770752>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5505.370605, 74.699318, 3213.616455>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5504.849609, 74.661606, 3213.006592>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5504.539063, 74.639061, 3212.633789>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5503.479004, 74.505074, 3211.429688>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5502.833496, 74.384315, 3210.678955>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5502.497070, 74.321243, 3210.287354>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5501.858887, 74.217911, 3209.540527>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5501.583496, 74.182426, 3209.214355>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5501.460449, 74.166618, 3209.068848>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5500.748047, 74.074829, 3208.223633>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5500.458008, 74.033836, 3207.875000>)
12:18:7 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5499.347168, 74.004967, 3206.639893>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.973145, 74.002998, 3206.221191>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.852051, 74.002335, 3206.084961>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.264160, 74.000015, 3205.421143>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.095703, 73.999977, 3205.232178>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.044922, 74.000015, 3205.173340>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5498.010254, 73.999969, 3205.131836>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5497.983887, 73.999977, 3205.098389>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5495.538574, 74.000000, 3202.341064>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5495.137695, 73.999985, 3201.888672>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5495.065918, 74.000000, 3201.804688>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5495.019531, 73.999992, 3201.746582>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5494.891113, 73.999985, 3201.586426>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5494.872070, 73.999992, 3201.565918>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5494.416992, 74.000000, 3201.055176>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5493.974609, 73.999969, 3200.556641>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5493.566406, 74.000008, 3200.095215>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5493.150391, 74.000008, 3199.621826>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5492.792969, 74.000008, 3199.208008>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5492.495117, 73.999992, 3198.864502>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5492.249512, 73.999992, 3198.584229>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5492.053223, 74.000000, 3198.359375>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5491.231934, 74.000015, 3197.430908>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5490.649902, 74.000023, 3196.771240>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5490.251953, 73.999977, 3196.320557>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5489.976563, 73.999985, 3196.006592>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5489.789551, 74.000000, 3195.791748>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5489.375977, 73.999992, 3195.322266>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5489.136230, 74.000000, 3195.048340>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5489.001953, 74.000000, 3194.894287>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5488.022949, 74.000023, 3193.786865>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5487.515137, 73.999992, 3193.211670>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5487.264648, 74.000023, 3192.927246>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5486.648926, 74.000031, 3192.227051>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5486.373047, 74.000008, 3191.912109>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5486.248047, 74.000000, 3191.768799>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5486.176758, 74.000000, 3191.684814>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5486.130371, 74.000000, 3191.627197>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5484.328125, 73.999985, 3189.586914>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5483.719727, 74.000008, 3188.897949>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5483.188477, 74.000023, 3188.291260>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5483.034668, 73.999969, 3188.115234>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5482.992676, 73.999954, 3188.068115>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5481.054688, 74.000000, 3185.869385>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.627441, 73.999992, 3185.384521>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.541504, 74.000015, 3185.287109>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.504883, 74.000000, 3185.242188>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.463379, 73.999992, 3185.188965>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.433105, 74.000015, 3185.150146>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.400879, 74.000000, 3185.108154>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5480.370605, 73.999977, 3185.069092>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5479.967773, 73.999992, 3184.599121>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5479.636230, 73.999962, 3184.225098>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5479.283691, 73.999992, 3183.827637>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5478.939453, 74.000000, 3183.439209>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5478.617676, 74.000008, 3183.076172>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5478.226563, 74.000000, 3182.630371>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5477.886230, 73.999985, 3182.241455>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5477.602051, 74.000015, 3181.917236>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5477.088867, 73.999985, 3181.335205>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5476.686035, 74.000031, 3180.877930>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5476.381348, 73.999985, 3180.531250>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5476.149414, 74.000000, 3180.266357>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5475.977051, 74.000000, 3180.067383>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5475.469727, 74.010193, 3179.490723>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5475.140137, 74.017677, 3179.115967>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5474.934082, 74.022362, 3178.881836>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5474.798340, 74.025482, 3178.725342>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5474.703613, 74.027702, 3178.614990>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5473.809082, 74.081131, 3177.611084>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5473.386230, 74.141571, 3177.145020>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5472.688477, 74.241486, 3176.372803>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5472.363770, 74.288002, 3176.013916>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5472.224121, 74.310135, 3175.859619>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5472.149902, 74.322601, 3175.775391>)
12:18:8 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5472.103027, 74.330940, 3175.719482>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5471.453613, 74.437363, 3175.002441>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5471.226074, 74.474281, 3174.751709>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5471.151367, 74.486519, 3174.669189>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5470.083008, 74.648384, 3173.489746>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5469.761719, 74.682281, 3173.132080>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5469.459961, 74.714531, 3172.789551>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5469.391113, 74.721832, 3172.712158>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5468.518066, 74.807030, 3171.734375>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5468.356934, 74.817581, 3171.553711>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5468.327637, 74.818733, 3171.519775>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5468.052734, 74.829544, 3171.196777>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5467.868652, 74.837494, 3170.991455>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5467.680176, 74.846024, 3170.781982>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5467.303223, 74.863197, 3170.359375>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5466.950684, 74.879250, 3169.963623>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5466.515137, 74.898972, 3169.472168>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5466.108887, 74.904610, 3169.010986>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5465.762695, 74.909386, 3168.616943>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5465.614258, 75.003273, 3168.468750>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5465.579590, 75.131721, 3168.457520>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5465.492188, 75.375107, 3168.421143>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5465.453613, 75.562370, 3168.425049>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5463.517578, 74.765373, 3166.101563>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5462.976074, 74.700165, 3165.518311>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5462.625977, 74.655090, 3165.140137>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5461.511230, 74.472496, 3163.787598>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5460.816895, 74.338226, 3162.941162>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5460.440918, 74.274513, 3162.484619>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5460.211426, 74.235474, 3162.204590>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5460.069824, 74.211288, 3162.030273>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5458.286621, 74.000000, 3159.973389>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5457.611328, 74.000008, 3159.215820>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5457.311523, 74.000000, 3158.879883>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5457.172363, 74.000008, 3158.720459>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5457.104980, 74.000015, 3158.641357>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5456.711426, 74.000008, 3158.172363>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5456.577637, 74.000008, 3158.013672>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5454.815918, 73.999962, 3156.036377>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5454.297852, 74.000008, 3155.454346>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5454.158691, 74.000008, 3155.298340>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.653809, 74.000015, 3154.703857>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.542480, 74.000000, 3154.572754>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.514160, 74.000008, 3154.539795>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.479492, 74.000000, 3154.494629>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.451660, 74.000000, 3154.458984>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5453.043945, 74.000008, 3153.982666>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5452.717773, 73.999985, 3153.614990>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5452.383301, 73.999992, 3153.238037>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5452.043457, 74.000015, 3152.854004>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5451.714844, 73.999992, 3152.481689>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5451.402344, 73.999985, 3152.126465>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5451.125000, 73.999992, 3151.809814>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5450.885742, 73.999992, 3151.535889>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5450.392578, 73.999992, 3150.972168>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5450.008789, 73.999992, 3150.533691>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5449.716797, 73.999977, 3150.199707>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5449.496582, 74.000008, 3149.946289>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5449.331543, 73.999992, 3149.754883>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5448.484375, 74.000008, 3148.791992>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5447.933594, 73.999992, 3148.166016>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5447.586426, 74.000000, 3147.771240>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5447.037109, 73.999985, 3147.126953>)
12:18:9 | "Zackstabz" (steamid=76561198118650977) teleported to crosshair (pos=<5446.735840, 74.000015, 3146.756836>)
